entity_id,sku,type_id,attribute_set_id,created_at,updated_at,a_la_une,am_allow_open_amount,am_available_for_wrapping,am_email_template,am_giftcard_code_image,am_giftcard_code_set,am_giftcard_fee_enable,am_giftcard_fee_type,am_giftcard_fee_value,am_giftcard_lifetime,am_giftcard_prices,am_giftcard_type,am_giftcard_usage,am_offer_item_condition,am_open_amount_max,am_open_amount_min,am_shipping_type,amasty_conf_flipper_image,amasty_conf_matrix,amasty_preorder_cart_label,amasty_preorder_note,amrolepermissions_owner,amtoolkit_canonical,amtoolkit_robots,amxnotif_hide_alert,best_seller,capacity,category_ids,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout,custom_layout_update,custom_layout_update_file,custom_stock_status,description,diameter,dimension,en_promo,format,gallery,gender_product,gift_message_available,has_options,hide_quote_buy_button,image,image_label,links_exist,links_purchased_separately,links_title,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,mgs_brand,minimal_price,mptablerate_shipping_group,msrp,msrp_display_actual_price_type,mwishlist_sku,name,news_from_date,news_to_date,old_id,options_container,page_layout,pattern,price,price_type,price_view,quantity_and_stock_status,quickorder_sku,required_options,rma_allowed,samples_title,shipment_type,short_description,simple_preselect,size,sku,sku_type,sm_degree_height,sm_degree_index,sm_degree_path,sm_degree_width,sm_featured,sm_hoverimage,sm_sizechart,small_image,small_image_label,special_from_date,special_price,special_to_date,status,swatch_image,tax_class_id,techno_ref,thickness,thumb_ar_image,thumb_degree_image,thumbnail,thumbnail_label,tier_price,trending,type,updated_at,url_key,url_path,visibility,weight,weight_type
8597,1140660839,simple,23,"2024-09-15 08:18:40","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,/c/i/ciseaux-scolaire-13_5-cm-lovely-square-anneaux-violet-techno-ref-7062.jpg,,,,,,default,0,0,,,227,,CN,,,,,,,,,"Ciseaux écolier tête inoxydable de 13.5cm, adaptés pour les droitiers, les anneaux ergonomiques la forme square la couleur violet confort lors de l’utilisation.",,,,,,,0,,0,/c/i/ciseaux-scolaire-13_5-cm-lovely-square-anneaux-violet-techno-ref-7062.jpg,,,,,,,,,,401,,,,0,,"CISEAUX SCOLAIRE 13.5 cm LOVELY SQUARE ANNEAUX VIOLET ""TECHNO"" REF: 7062",,,,container2,,,230.000000,,,1,,,1,,,"Idéal pour tous les travaux de découpe à l’école et à la maison.",,,,,,,,,0,/c/i/ciseaux-scolaire-13_5-cm-lovely-square-anneaux-violet-techno-ref-7062.jpg,,/c/i/ciseaux-scolaire-13_5-cm-lovely-square-anneaux-violet-techno-ref-7062.jpg,,,,,1,/c/i/ciseaux-scolaire-13_5-cm-lovely-square-anneaux-violet-techno-ref-7062.jpg,2,7062,,/c/i/ciseaux-scolaire-13_5-cm-lovely-square-anneaux-violet-techno-ref-7062.jpg,/c/i/ciseaux-scolaire-13_5-cm-lovely-square-anneaux-violet-techno-ref-7062.jpg,/c/i/ciseaux-scolaire-13_5-cm-lovely-square-anneaux-violet-techno-ref-7062.jpg,,,0,,,ciseaux-scolaire-13-5-cm-lovely-square-anneaux-violet-techno-ref-7062,,4,30.000000,
8598,1140660840,simple,23,"2024-09-15 08:18:40","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-bleu-techno-ref-7061.jpg,,,,,,default,0,0,,,16,,CN,,,,,,,,,"Ciseaux écolier tête inoxydable de 13.5cm, adaptés pour les droitiers et pour les gauchers, les anneaux ergonomiques rond  la couleur bleu confort lors de l’utilisation.",,,,,,,0,,0,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-bleu-techno-ref-7061.jpg,,,,,,,,,,401,,,,0,,"CISEAUX SCOLAIRE 13.5 cm LOVELY CIRCLE ANNEAUX BLEU ""TECHNO"" REF: 7061",,,,container2,,,230.000000,,,1,,,1,,,"Idéal pour tous les travaux de découpe à l’école et à la maison.",,,,,,,,,0,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-bleu-techno-ref-7061.jpg,,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-bleu-techno-ref-7061.jpg,,,,,1,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-bleu-techno-ref-7061.jpg,2,7061,,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-bleu-techno-ref-7061.jpg,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-bleu-techno-ref-7061.jpg,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-bleu-techno-ref-7061.jpg,,,0,,,ciseaux-scolaire-13-5-cm-lovely-circle-anneaux-bleu-techno-ref-7061,,4,30.000000,
8599,1140660841,simple,23,"2024-09-15 08:18:40","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-rose-techno-ref-7061.jpg,,,,,,default,0,0,,,153,,CN,,,,,,,,,"Ciseaux écolier tête inoxydable de 13.5cm, adaptés pour les droitiers et pour les gauchers, les anneaux ergonomiques rond  la couleur rose confort lors de l’utilisation.",,,,,,,0,,0,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-rose-techno-ref-7061.jpg,,,,,,,,,,401,,,,0,,"CISEAUX SCOLAIRE 13.5 cm LOVELY CIRCLE ANNEAUX ROSE ""TECHNO"" REF: 7061",,,,container2,,,230.000000,,,1,,,1,,,"Idéal pour tous les travaux de découpe à l’école et à la maison.",,,,,,,,,0,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-rose-techno-ref-7061.jpg,,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-rose-techno-ref-7061.jpg,,,,,1,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-rose-techno-ref-7061.jpg,2,7061,,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-rose-techno-ref-7061.jpg,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-rose-techno-ref-7061.jpg,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-rose-techno-ref-7061.jpg,,,0,,,ciseaux-scolaire-13-5-cm-lovely-circle-anneaux-rose-techno-ref-7061,,4,30.000000,
8600,1140660842,simple,23,"2024-09-15 08:18:40","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-violet-techno-ref-7061.jpg,,,,,,default,0,0,,,227,,CN,,,,,,,,,"Ciseaux écolier tête inoxydable de 13.5cm, adaptés pour les droitiers et pour les gauchers, les anneaux ergonomiques rond  la couleur violet confort lors de l’utilisation.",,,,,,,0,,0,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-violet-techno-ref-7061.jpg,,,,,,,,,,401,,,,0,,"CISEAUX SCOLAIRE 13.5 cm LOVELY CIRCLE ANNEAUX VIOLET ""TECHNO"" REF: 7061",,,,container2,,,230.000000,,,1,,,1,,,"Idéal pour tous les travaux de découpe à l’école et à la maison.",,,,,,,,,0,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-violet-techno-ref-7061.jpg,,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-violet-techno-ref-7061.jpg,,,,,1,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-violet-techno-ref-7061.jpg,2,7061,,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-violet-techno-ref-7061.jpg,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-violet-techno-ref-7061.jpg,/c/i/ciseaux-scolaire-13_5-cm-lovely-circle-anneaux-violet-techno-ref-7061.jpg,,,0,,,ciseaux-scolaire-13-5-cm-lovely-circle-anneaux-violet-techno-ref-7061,,4,30.000000,
8601,1140660843,simple,23,"2024-09-15 08:18:40","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-bleu-techno-ref-7060.jpg,,,,,,default,0,0,,,16,,CN,,,,,,,,,"Ciseaux écolier tête inoxydable de 13cm, adaptés pour les droitiers et pour les gauchers, les anneaux ergonomiques rond la couleur bleu confort lors de l’utilisation adaptées aux petites mains des enfants.",,,,,,,0,,0,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-bleu-techno-ref-7060.jpg,,,,,,,,,,401,,,,0,,"CISEAUX SCOLAIRE 13 cm DONUT ANNEAUX BLEU ""TECHNO"" REF: 7060",,,,container2,,,220.000000,,,1,,,1,,,"Idéal pour tous les travaux de découpe à l’école et à la maison.",,,,,,,,,0,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-bleu-techno-ref-7060.jpg,,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-bleu-techno-ref-7060.jpg,,,,,1,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-bleu-techno-ref-7060.jpg,2,7060,,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-bleu-techno-ref-7060.jpg,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-bleu-techno-ref-7060.jpg,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-bleu-techno-ref-7060.jpg,,,0,,,ciseaux-scolaire-13-cm-donut-anneaux-bleu-techno-ref-7060,,4,30.000000,
8602,1140660844,simple,23,"2024-09-15 08:18:40","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-rose-techno-ref-7060.jpg,,,,,,default,0,0,,,153,,CN,,,,,,,,,"Ciseaux écolier tête inoxydable de 13cm, adaptés pour les droitiers et pour les gauchers, les anneaux ergonomiques rond la couleur rose confort lors de l’utilisation adaptées aux petites mains des enfants.",,,,,,,0,,0,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-rose-techno-ref-7060.jpg,,,,,,,,,,401,,,,0,,"CISEAUX SCOLAIRE 13 cm DONUT ANNEAUX ROSE ""TECHNO"" REF: 7060",,,,container2,,,220.000000,,,1,,,1,,,"Idéal pour tous les travaux de découpe à l’école et à la maison.",,,,,,,,,0,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-rose-techno-ref-7060.jpg,,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-rose-techno-ref-7060.jpg,,,,,1,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-rose-techno-ref-7060.jpg,2,7060,,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-rose-techno-ref-7060.jpg,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-rose-techno-ref-7060.jpg,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-rose-techno-ref-7060.jpg,,,0,,,ciseaux-scolaire-13-cm-donut-anneaux-rose-techno-ref-7060,,4,30.000000,
8603,1140660845,simple,23,"2024-09-15 08:18:40","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-violet-techno-ref-7060.jpg,,,,,,default,0,0,,,227,,CN,,,,,,,,,"Ciseaux écolier tête inoxydable de 13cm, adaptés pour les droitiers et pour les gauchers, les anneaux ergonomiques rond la couleur violet confort lors de l’utilisation adaptées aux petites mains des enfants.",,,,,,,0,,0,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-violet-techno-ref-7060.jpg,,,,,,,,,,401,,,,0,,"CISEAUX SCOLAIRE 13 cm DONUT ANNEAUX VIOLET ""TECHNO"" REF: 7060",,,,container2,,,220.000000,,,1,,,1,,,"Idéal pour tous les travaux de découpe à l’école et à la maison.",,,,,,,,,0,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-violet-techno-ref-7060.jpg,,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-violet-techno-ref-7060.jpg,,,,,1,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-violet-techno-ref-7060.jpg,2,7060,,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-violet-techno-ref-7060.jpg,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-violet-techno-ref-7060.jpg,/c/i/ciseaux-scolaire-13-cm-donut-anneaux-violet-techno-ref-7060.jpg,,,0,,,ciseaux-scolaire-13-cm-donut-anneaux-violet-techno-ref-7060,,4,30.000000,
8604,1140660846,simple,23,"2024-09-15 08:18:40","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-bleu-techno-ref-7068.jpg,,,,,,default,0,0,,,16,,CN,,,,,,,,,"Ciseaux écolier tête inoxydable de 12.7cm, adaptés pour les droitiers, les anneaux ergonomiques souple ( soft ) la couleur bleu & gris confort lors de l’utilisation .",,,,,,,0,,0,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-bleu-techno-ref-7068.jpg,,,,,,,,,,401,,,,0,,"CISEAUX SCOLAIRE 12.7 cm FLEX ANNEAUX BLEU ""TECHNO"" REF: 7068",,,,container2,,,220.000000,,,1,,,1,,,"Idéal pour tous les travaux de découpe à l’école et à la maison.",,,,,,,,,0,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-bleu-techno-ref-7068.jpg,,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-bleu-techno-ref-7068.jpg,,,,,1,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-bleu-techno-ref-7068.jpg,2,7068,,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-bleu-techno-ref-7068.jpg,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-bleu-techno-ref-7068.jpg,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-bleu-techno-ref-7068.jpg,,,0,,,ciseaux-scolaire-12-7-cm-flex-anneaux-bleu-techno-ref-7068,,4,30.000000,
8605,1140660847,simple,23,"2024-09-15 08:18:40","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-rose-techno-ref-7068.jpg,,,,,,default,0,0,,,153,,CN,,,,,,,,,"Ciseaux écolier tête inoxydable de 12.7cm, adaptés pour les droitiers, les anneaux ergonomiques souple ( soft ) la couleur rose & gris confort lors de l’utilisation .",,,,,,,0,,0,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-rose-techno-ref-7068.jpg,,,,,,,,,,401,,,,0,,"CISEAUX SCOLAIRE 12.7 cm FLEX ANNEAUX ROSE ""TECHNO"" REF: 7068",,,,container2,,,220.000000,,,1,,,1,,,"Idéal pour tous les travaux de découpe à l’école et à la maison.",,,,,,,,,0,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-rose-techno-ref-7068.jpg,,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-rose-techno-ref-7068.jpg,,,,,1,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-rose-techno-ref-7068.jpg,2,7068,,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-rose-techno-ref-7068.jpg,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-rose-techno-ref-7068.jpg,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-rose-techno-ref-7068.jpg,,,0,,,ciseaux-scolaire-12-7-cm-flex-anneaux-rose-techno-ref-7068,,4,30.000000,
8606,1140660848,simple,23,"2024-09-15 08:18:40","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-violet-techno-ref-7068.jpg,,,,,,default,0,0,,,227,,CN,,,,,,,,,"Ciseaux écolier tête inoxydable de 12.7cm, adaptés pour les droitiers, les anneaux ergonomiques souple ( soft ) la couleur violet & gris confort lors de l’utilisation .",,,,,,,0,,0,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-violet-techno-ref-7068.jpg,,,,,,,,,,401,,,,0,,"CISEAUX SCOLAIRE 12.7 cm FLEX ANNEAUX VIOLET ""TECHNO"" REF: 7068",,,,container2,,,220.000000,,,1,,,1,,,"Idéal pour tous les travaux de découpe à l’école et à la maison.",,,,,,,,,0,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-violet-techno-ref-7068.jpg,,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-violet-techno-ref-7068.jpg,,,,,1,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-violet-techno-ref-7068.jpg,2,7068,,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-violet-techno-ref-7068.jpg,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-violet-techno-ref-7068.jpg,/c/i/ciseaux-scolaire-12_7-cm-flex-anneaux-violet-techno-ref-7068.jpg,,,0,,,ciseaux-scolaire-12-7-cm-flex-anneaux-violet-techno-ref-7068,,4,30.000000,
8607,1140660849,simple,23,"2024-09-15 08:18:40","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-rose-techno-ref-9934.jpg,,,,0,,default,0,0,,,153,,DZ,,,,,,,,," Kit de 3 jeux géométriques en plastique de 30cm la couleur rose translucide sous polybag.",,,,,,,0,,0,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-rose-techno-ref-9934.jpg,,,,,,,,,,401,,,,0,,"ENSEMBLE DE TRACAGE 03 PCS-30 cm LA COULEUR ROSE ""TECHNO"" REF: 9934",,,,container2,,,145.000000,,,1,,,1,,,"Marquage haute qualité lisible, faciles et pratiques à mettre dans vos sacs d'école ou dans votre bureau.",,,,,,,,,0,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-rose-techno-ref-9934.jpg,,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-rose-techno-ref-9934.jpg,,,,,1,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-rose-techno-ref-9934.jpg,2,9934,,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-rose-techno-ref-9934.jpg,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-rose-techno-ref-9934.jpg,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-rose-techno-ref-9934.jpg,,,0,,,ensemble-de-tracage-03-pcs-30-cm-la-couleur-rose-techno-ref-9934,,4,54.000000,
8608,1140660850,simple,23,"2024-09-15 08:18:40","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-vert-techno-ref-9934.jpg,,,,0,,default,0,0,,,197,,DZ,,,,,,,,," Kit de 3 jeux géométriques en plastique de 30cm la couleur vert translucide sous polybag.",,,,,,,0,,0,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-vert-techno-ref-9934.jpg,,,,,,,,,,401,,,,0,,"ENSEMBLE DE TRACAGE 03 PCS-30 cm LA COULEUR VERT ""TECHNO"" REF: 9934",,,,container2,,,145.000000,,,1,,,1,,,"Marquage haute qualité lisible, faciles et pratiques à mettre dans vos sacs d'école ou dans votre bureau.",,,,,,,,,0,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-vert-techno-ref-9934.jpg,,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-vert-techno-ref-9934.jpg,,,,,1,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-vert-techno-ref-9934.jpg,2,9934,,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-vert-techno-ref-9934.jpg,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-vert-techno-ref-9934.jpg,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-vert-techno-ref-9934.jpg,,,0,,,ensemble-de-tracage-03-pcs-30-cm-la-couleur-vert-techno-ref-9934,,4,54.000000,
8609,1140660851,simple,23,"2024-09-15 08:18:40","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-bleu-techno-ref-9934.jpg,,,,0,,default,0,0,,,16,,DZ,,,,,,,,," Kit de 3 jeux géométriques en plastique de 30cm la couleur bleu translucide sous polybag.",,,,,,,0,,0,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-bleu-techno-ref-9934.jpg,,,,,,,,,,401,,,,0,,"ENSEMBLE DE TRACAGE 03 PCS-30 cm LA COULEUR BLEU ""TECHNO"" REF: 9934",,,,container2,,,145.000000,,,1,,,1,,,"Marquage haute qualité lisible, faciles et pratiques à mettre dans vos sacs d'école ou dans votre bureau.",,,,,,,,,0,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-bleu-techno-ref-9934.jpg,,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-bleu-techno-ref-9934.jpg,,,,,1,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-bleu-techno-ref-9934.jpg,2,9934,,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-bleu-techno-ref-9934.jpg,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-bleu-techno-ref-9934.jpg,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-bleu-techno-ref-9934.jpg,,,0,,,ensemble-de-tracage-03-pcs-30-cm-la-couleur-bleu-techno-ref-9934,,4,54.000000,
8610,1140660852,simple,23,"2024-09-15 08:18:40","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-orange-techno-ref-9934.jpg,,,,0,,default,0,0,,,144,,DZ,,,,,,,,," Kit de 3 jeux géométriques en plastique de 30cm la couleur orange translucide sous polybag.",,,,,,,0,,0,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-orange-techno-ref-9934.jpg,,,,,,,,,,401,,,,0,,"ENSEMBLE DE TRACAGE 03 PCS-30 cm LA COULEUR ORANGE ""TECHNO"" REF: 9934",,,,container2,,,145.000000,,,1,,,1,,,"Marquage haute qualité lisible, faciles et pratiques à mettre dans vos sacs d'école ou dans votre bureau.",,,,,,,,,0,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-orange-techno-ref-9934.jpg,,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-orange-techno-ref-9934.jpg,,,,,1,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-orange-techno-ref-9934.jpg,2,9934,,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-orange-techno-ref-9934.jpg,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-orange-techno-ref-9934.jpg,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-orange-techno-ref-9934.jpg,,,0,,,ensemble-de-tracage-03-pcs-30-cm-la-couleur-orange-techno-ref-9934,,4,54.000000,
8611,1140660853,simple,23,"2024-09-15 08:18:40","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-violet-techno-ref-9934.jpg,,,,0,,default,0,0,,,227,,DZ,,,,,,,,," Kit de 3 jeux géométriques en plastique de 30cm la couleur violet translucide sous polybag.",,,,,,,0,,0,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-violet-techno-ref-9934.jpg,,,,,,,,,,401,,,,0,,"ENSEMBLE DE TRACAGE 03 PCS-30 cm LA COULEUR VIOLET ""TECHNO"" REF: 9934",,,,container2,,,145.000000,,,1,,,1,,,"Marquage haute qualité lisible, faciles et pratiques à mettre dans vos sacs d'école ou dans votre bureau.",,,,,,,,,0,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-violet-techno-ref-9934.jpg,,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-violet-techno-ref-9934.jpg,,,,,1,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-violet-techno-ref-9934.jpg,2,9934,,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-violet-techno-ref-9934.jpg,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-violet-techno-ref-9934.jpg,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-violet-techno-ref-9934.jpg,,,0,,,ensemble-de-tracage-03-pcs-30-cm-la-couleur-violet-techno-ref-9934,,4,54.000000,
8612,1140660854,simple,23,"2024-09-15 08:18:40","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-transparente-techno-ref-9934.jpg,,,,0,,default,0,0,,,190,,DZ,,,,,,,,," Kit de 3 jeux géométriques en plastique de 30cm la couleur transparente .",,,,,,,0,,0,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-transparente-techno-ref-9934.jpg,,,,,,,,,,401,,,,0,,"ENSEMBLE DE TRACAGE 03 PCS-30 cm LA COULEUR TRANSPARENTE ""TECHNO"" REF: 9934",,,,container2,,,145.000000,,,1,,,1,,,"Marquage haute qualité lisible, faciles et pratiques à mettre dans vos sacs d'école ou dans votre bureau.",,,,,,,,,0,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-transparente-techno-ref-9934.jpg,,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-transparente-techno-ref-9934.jpg,,,,,1,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-transparente-techno-ref-9934.jpg,2,9934,,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-transparente-techno-ref-9934.jpg,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-transparente-techno-ref-9934.jpg,/e/n/ensemble-de-tracage-03-pcs-30-cm-la-couleur-transparente-techno-ref-9934.jpg,,,0,,,ensemble-de-tracage-03-pcs-30-cm-la-couleur-transparente-techno-ref-9934,,4,54.000000,
8613,1140660855,simple,23,"2024-09-15 08:18:40","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,/e/n/ensemble-de-tracage-03-pcs-20-cm-la-couleur-rose-techno-ref-9933.jpg,,,,0,,default,0,0,,,153,,DZ,,,,,,,,," Kit de 3 jeux géométriques en plastique de 20cm couleur rose translucide sous polybag.",,,,,,,0,,0,/e/n/ensemble-de-tracage-03-pcs-20-cm-la-couleur-rose-techno-ref-9933.jpg,,,,,,,,,,401,,,,0,,"ENSEMBLE DE TRACAGE 03 PCS-20 cm LA COULEUR ROSE ""TECHNO"" REF: 9933",,,,container2,,,125.000000,,,1,,,1,,,"Marquage haute qualité lisible, faciles et pratiques à mettre dans vos sacs d'école ou dans votre bureau.",,,,,,,,,0,/e/n/ensemble-de-tracage-03-pcs-20-cm-la-couleur-rose-techno-ref-9933.jpg,,/e/n/ensemble-de-tracage-03-pcs-20-cm-la-couleur-rose-techno-ref-9933.jpg,,,,,1,/e/n/ensemble-de-tracage-03-pcs-20-cm-la-couleur-rose-techno-ref-9933.jpg,2,9933,,/e/n/ensemble-de-tracage-03-pcs-20-cm-la-couleur-rose-techno-ref-9933.jpg,/e/n/ensemble-de-tracage-03-pcs-20-cm-la-couleur-rose-techno-ref-9933.jpg,/e/n/ensemble-de-tracage-03-pcs-20-cm-la-couleur-rose-techno-ref-9933.jpg,,,0,,,ensemble-de-tracage-03-pcs-20-cm-la-couleur-rose-techno-ref-9933,,4,44.000000,
