entity_id,sku,type_id,attribute_set_id,created_at,updated_at,category_ids,category_names,qty,stock_status,is_in_stock,price,special_price,url_key,name,status,visibility,name,sku,description,short_description,price,special_price,special_from_date,special_to_date,cost,weight,manufacturer,meta_title,meta_keyword,meta_description,image,small_image,thumbnail,media_gallery,old_id,tier_price,color,news_from_date,news_to_date,gallery,status,minimal_price,visibility,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,category_ids,options_container,required_options,has_options,image_label,small_image_label,thumbnail_label,created_at,updated_at,country_of_manufacture,quantity_and_stock_status,custom_layout,custom_layout_update_file,url_key,url_path,msrp,msrp_display_actual_price_type,price_type,sku_type,weight_type,price_view,shipment_type,links_purchased_separately,samples_title,links_title,links_exist,gift_message_available,swatch_image,tax_class_id,mgs_brand,pattern,format,dimension,thickness,diameter,type,capacity,a_la_une,techno_ref,trending,best_seller,gender_product,mptablerate_shipping_group,rma_allowed,en_promo,thumb_degree_image,thumb_ar_image,simple_preselect,amasty_conf_flipper_image,amasty_conf_matrix,am_giftcard_prices,am_allow_open_amount,am_open_amount_min,am_open_amount_max,am_giftcard_fee_enable,am_giftcard_fee_type,am_giftcard_fee_value,am_giftcard_type,am_giftcard_lifetime,am_email_template,am_giftcard_code_set,am_giftcard_code_image,am_available_for_wrapping,amasty_preorder_cart_label,amasty_preorder_note,custom_stock_status,hide_quote_buy_button,amrolepermissions_owner,amtoolkit_canonical,amtoolkit_robots,am_offer_item_condition,am_shipping_type,amxnotif_hide_alert,quickorder_sku,am_giftcard_usage,sm_degree_path,sm_degree_index,sm_degree_width,sm_degree_height,sm_featured,sm_sizechart,sm_hoverimage,size,mwishlist_sku
8442,1140638159,simple,23,"2024-08-21 08:34:53","2026-01-21 14:28:10","2,3,11,14,770,868,873,1794,2259,2260,2261,2374",Categories_exported_separately,9995.0000,1,1,1100.000000,,peinture-en-aerosol-belton-premium-400-ml-116-algue-molotow-ref-mo327026,"PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 116 ALGUE ""MOLOTOW"" REF: MO327026",2,4,"PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 116 ALGUE ""MOLOTOW"" REF: MO327026",,"La bombe de peinture tout support par excellence, Idéale pour le graffiti, le maquettisme, la peinture sur carrosserie, la décoration murale et tous vos projets DIY. Applicable en spray sur de très nombreux types de surfaces (métal, plastique, bois, pierre, verre, toile, etc.), tout en assurant un séchage rapide ce qui permet d’ajouter des couches successives sans attendre longtemps. Utilisable en toutes saisons, en intérieur comme en extérieur. 
Les couleurs Premium sont obtenues grâce à un procédé de quadruple pigmentation, qui leur confère une vibrance, une profondeur, et une opacité exceptionnelle (couleurs très opaques). La finesse de sa laque est particulièrement appréciée pour la peinture sur carrosserie garantissant un résultat de qualité professionnelle. Cette peinture, à la fois fine et couvrante, offre une bonne résistance aux UV et aux intempéries. Dotées de valves de précision de la dernière technologie de pulvérisation permettant un contrôle précis du débit de peinture avec un minimum d'émanations de poussières et un risque de coulures limité. Finition velour mat. 
La bombe Belton Premium est définitivement un choix incontournable pour les artistes exigeants et soucieux de la qualité. ","Peinture développée pour les activités artistiques et créatives.",1100.000000,,,,,480.000000,,,,,/p/e/peinture-en-aerosol-belton-premium-400-ml-116-algue-molotow-ref-mo327026_0.jpg,/p/e/peinture-en-aerosol-belton-premium-400-ml-116-algue-molotow-ref-mo327026_0.jpg,/p/e/peinture-en-aerosol-belton-premium-400-ml-116-algue-molotow-ref-mo327026_0.jpg,,,,1583,,,,2,,4,,,,,,,container2,,,,,,,,DE,1,,,peinture-en-aerosol-belton-premium-400-ml-116-algue-molotow-ref-mo327026,,,0,,,,,,,,,,0,/p/e/peinture-en-aerosol-belton-premium-400-ml-116-algue-molotow-ref-mo327026_0.jpg,2,1533,,,,,,,,0,MO327026,0,0,,,1,,no_selection,/p/e/peinture-en-aerosol-belton-premium-400-ml-116-algue-molotow-ref-mo327026_0.jpg,,/p/e/peinture-en-aerosol-belton-premium-400-ml-116-algue-molotow-ref-mo327026_0.jpg,,,,,,,,,,,,,,0,,,,0,0,,default,1,,0,,,,,,,0,,/p/e/peinture-en-aerosol-belton-premium-400-ml-116-algue-molotow-ref-mo327026_0.jpg,,
8443,1140638165,simple,23,"2024-08-21 08:34:53","2026-01-21 14:28:10","2,3,11,14,770,868,873,1794,2259,2260,2261,2374",Categories_exported_separately,9969.0000,1,1,1100.000000,,peinture-en-aerosol-belton-premium-400-ml-121-caraibes-molotow-ref-mo327114,"PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 121 CARAÏBES ""MOLOTOW"" REF: MO327114",2,4,"PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 121 CARAÏBES ""MOLOTOW"" REF: MO327114",,"La bombe de peinture tout support par excellence, Idéale pour le graffiti, le maquettisme, la peinture sur carrosserie, la décoration murale et tous vos projets DIY. Applicable en spray sur de très nombreux types de surfaces (métal, plastique, bois, pierre, verre, toile, etc.), tout en assurant un séchage rapide ce qui permet d’ajouter des couches successives sans attendre longtemps. Utilisable en toutes saisons, en intérieur comme en extérieur. 
Les couleurs Premium sont obtenues grâce à un procédé de quadruple pigmentation, qui leur confère une vibrance, une profondeur, et une opacité exceptionnelle (couleurs très opaques). La finesse de sa laque est particulièrement appréciée pour la peinture sur carrosserie garantissant un résultat de qualité professionnelle. Cette peinture, à la fois fine et couvrante, offre une bonne résistance aux UV et aux intempéries. Dotées de valves de précision de la dernière technologie de pulvérisation permettant un contrôle précis du débit de peinture avec un minimum d'émanations de poussières et un risque de coulures limité. Finition velour mat. 
La bombe Belton Premium est définitivement un choix incontournable pour les artistes exigeants et soucieux de la qualité. ","Peinture développée pour les activités artistiques et créatives.",1100.000000,,,,,480.000000,,,,,/p/e/peinture-en-aerosol-belton-premium-400-ml-121-cara_bes-molotow-ref-mo327114_0.jpg,/p/e/peinture-en-aerosol-belton-premium-400-ml-121-cara_bes-molotow-ref-mo327114_0.jpg,/p/e/peinture-en-aerosol-belton-premium-400-ml-121-cara_bes-molotow-ref-mo327114_0.jpg,,,,1584,,,,2,,4,,,,,,,container2,,,,,,,,DE,1,,,peinture-en-aerosol-belton-premium-400-ml-121-caraibes-molotow-ref-mo327114,,,0,,,,,,,,,,0,/p/e/peinture-en-aerosol-belton-premium-400-ml-121-cara_bes-molotow-ref-mo327114_0.jpg,2,1533,,,,,,,,0,MO327114,0,0,,,1,,no_selection,/p/e/peinture-en-aerosol-belton-premium-400-ml-121-cara_bes-molotow-ref-mo327114_0.jpg,,/p/e/peinture-en-aerosol-belton-premium-400-ml-121-cara_bes-molotow-ref-mo327114_0.jpg,,,,,,,,,,,,,,0,,,,0,0,,default,1,,0,,,,,,,0,,/p/e/peinture-en-aerosol-belton-premium-400-ml-121-cara_bes-molotow-ref-mo327114_0.jpg,,
8444,1140638166,simple,23,"2024-08-21 08:34:53","2026-01-21 14:28:10","2,3,11,14,770,868,873,1794,2259,2260,2261,2374",Categories_exported_separately,9995.0000,1,1,1100.000000,,peinture-en-aerosol-belton-premium-400-ml-123-riviera-clair-molotow-ref-mo327072,"PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 123 RIVIERA CLAIR ""MOLOTOW"" REF: MO327072",2,4,"PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 123 RIVIERA CLAIR ""MOLOTOW"" REF: MO327072",,"La bombe de peinture tout support par excellence, Idéale pour le graffiti, le maquettisme, la peinture sur carrosserie, la décoration murale et tous vos projets DIY. Applicable en spray sur de très nombreux types de surfaces (métal, plastique, bois, pierre, verre, toile, etc.), tout en assurant un séchage rapide ce qui permet d’ajouter des couches successives sans attendre longtemps. Utilisable en toutes saisons, en intérieur comme en extérieur. 
Les couleurs Premium sont obtenues grâce à un procédé de quadruple pigmentation, qui leur confère une vibrance, une profondeur, et une opacité exceptionnelle (couleurs très opaques). La finesse de sa laque est particulièrement appréciée pour la peinture sur carrosserie garantissant un résultat de qualité professionnelle. Cette peinture, à la fois fine et couvrante, offre une bonne résistance aux UV et aux intempéries. Dotées de valves de précision de la dernière technologie de pulvérisation permettant un contrôle précis du débit de peinture avec un minimum d'émanations de poussières et un risque de coulures limité. Finition velour mat. 
La bombe Belton Premium est définitivement un choix incontournable pour les artistes exigeants et soucieux de la qualité. ","Peinture développée pour les activités artistiques et créatives.",1100.000000,,,,,480.000000,,,,,/p/e/peinture-en-aerosol-belton-premium-400-ml-123-riviera-clair-molotow-ref-mo327072_0.jpg,/p/e/peinture-en-aerosol-belton-premium-400-ml-123-riviera-clair-molotow-ref-mo327072_0.jpg,/p/e/peinture-en-aerosol-belton-premium-400-ml-123-riviera-clair-molotow-ref-mo327072_0.jpg,,,,1585,,,,2,,4,,,,,,,container2,,,,,,,,DE,1,,,peinture-en-aerosol-belton-premium-400-ml-123-riviera-clair-molotow-ref-mo327072,,,0,,,,,,,,,,0,/p/e/peinture-en-aerosol-belton-premium-400-ml-123-riviera-clair-molotow-ref-mo327072_0.jpg,2,1533,,,,,,,,0,MO327072,0,0,,,1,,no_selection,/p/e/peinture-en-aerosol-belton-premium-400-ml-123-riviera-clair-molotow-ref-mo327072_0.jpg,,/p/e/peinture-en-aerosol-belton-premium-400-ml-123-riviera-clair-molotow-ref-mo327072_0.jpg,,,,,,,,,,,,,,0,,,,0,0,,default,1,,0,,,,,,,0,,/p/e/peinture-en-aerosol-belton-premium-400-ml-123-riviera-clair-molotow-ref-mo327072_0.jpg,,
8445,1140638167,simple,23,"2024-08-21 08:34:53","2026-01-21 14:28:10","2,3,11,14,770,868,873,1794,2259,2260,2261,2374",Categories_exported_separately,9982.0000,1,1,1100.000000,,peinture-en-aerosol-belton-premium-400-ml-124-riviera-moyen-molotow-ref-mo327217,"PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 124 RIVIERA MOYEN ""MOLOTOW"" REF: MO327217",2,4,"PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 124 RIVIERA MOYEN ""MOLOTOW"" REF: MO327217",,"La bombe de peinture tout support par excellence, Idéale pour le graffiti, le maquettisme, la peinture sur carrosserie, la décoration murale et tous vos projets DIY. Applicable en spray sur de très nombreux types de surfaces (métal, plastique, bois, pierre, verre, toile, etc.), tout en assurant un séchage rapide ce qui permet d’ajouter des couches successives sans attendre longtemps. Utilisable en toutes saisons, en intérieur comme en extérieur. 
Les couleurs Premium sont obtenues grâce à un procédé de quadruple pigmentation, qui leur confère une vibrance, une profondeur, et une opacité exceptionnelle (couleurs très opaques). La finesse de sa laque est particulièrement appréciée pour la peinture sur carrosserie garantissant un résultat de qualité professionnelle. Cette peinture, à la fois fine et couvrante, offre une bonne résistance aux UV et aux intempéries. Dotées de valves de précision de la dernière technologie de pulvérisation permettant un contrôle précis du débit de peinture avec un minimum d'émanations de poussières et un risque de coulures limité. Finition velour mat. 
La bombe Belton Premium est définitivement un choix incontournable pour les artistes exigeants et soucieux de la qualité. ","Peinture développée pour les activités artistiques et créatives.",1100.000000,,,,,480.000000,,,,,/p/e/peinture-en-aerosol-belton-premium-400-ml-124-riviera-moyen-molotow-ref-mo327217_0.jpg,/p/e/peinture-en-aerosol-belton-premium-400-ml-124-riviera-moyen-molotow-ref-mo327217_0.jpg,/p/e/peinture-en-aerosol-belton-premium-400-ml-124-riviera-moyen-molotow-ref-mo327217_0.jpg,,,,1586,,,,2,,4,,,,,,,container2,,,,,,,,DE,1,,,peinture-en-aerosol-belton-premium-400-ml-124-riviera-moyen-molotow-ref-mo327217,,,0,,,,,,,,,,0,/p/e/peinture-en-aerosol-belton-premium-400-ml-124-riviera-moyen-molotow-ref-mo327217_0.jpg,2,1533,,,,,,,,0,MO327217,0,0,,,1,,no_selection,/p/e/peinture-en-aerosol-belton-premium-400-ml-124-riviera-moyen-molotow-ref-mo327217_0.jpg,,/p/e/peinture-en-aerosol-belton-premium-400-ml-124-riviera-moyen-molotow-ref-mo327217_0.jpg,,,,,,,,,,,,,,0,,,,0,0,,default,1,,0,,,,,,,0,,/p/e/peinture-en-aerosol-belton-premium-400-ml-124-riviera-moyen-molotow-ref-mo327217_0.jpg,,
8446,1140638168,simple,23,"2024-08-21 08:34:53","2026-01-21 14:28:10","2,3,11,14,770,868,873,1794,2259,2260,2261,2374",Categories_exported_separately,9995.0000,1,1,1100.000000,,peinture-en-aerosol-belton-premium-400-ml-126-bleu-lagune-molotow-ref-mo327074,"PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 126 BLEU LAGUNE ""MOLOTOW"" REF: MO327074",2,4,"PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 126 BLEU LAGUNE ""MOLOTOW"" REF: MO327074",,"La bombe de peinture tout support par excellence, Idéale pour le graffiti, le maquettisme, la peinture sur carrosserie, la décoration murale et tous vos projets DIY. Applicable en spray sur de très nombreux types de surfaces (métal, plastique, bois, pierre, verre, toile, etc.), tout en assurant un séchage rapide ce qui permet d’ajouter des couches successives sans attendre longtemps. Utilisable en toutes saisons, en intérieur comme en extérieur. 
Les couleurs Premium sont obtenues grâce à un procédé de quadruple pigmentation, qui leur confère une vibrance, une profondeur, et une opacité exceptionnelle (couleurs très opaques). La finesse de sa laque est particulièrement appréciée pour la peinture sur carrosserie garantissant un résultat de qualité professionnelle. Cette peinture, à la fois fine et couvrante, offre une bonne résistance aux UV et aux intempéries. Dotées de valves de précision de la dernière technologie de pulvérisation permettant un contrôle précis du débit de peinture avec un minimum d'émanations de poussières et un risque de coulures limité. Finition velour mat. 
La bombe Belton Premium est définitivement un choix incontournable pour les artistes exigeants et soucieux de la qualité. ","Peinture développée pour les activités artistiques et créatives.",1100.000000,,,,,480.000000,,,,,/p/e/peinture-en-aerosol-belton-premium-400-ml-126-bleu-lagune-molotow-ref-mo327074_0.jpg,/p/e/peinture-en-aerosol-belton-premium-400-ml-126-bleu-lagune-molotow-ref-mo327074_0.jpg,/p/e/peinture-en-aerosol-belton-premium-400-ml-126-bleu-lagune-molotow-ref-mo327074_0.jpg,,,,1587,,,,2,,4,,,,,,,container2,,,,,,,,DE,1,,,peinture-en-aerosol-belton-premium-400-ml-126-bleu-lagune-molotow-ref-mo327074,,,0,,,,,,,,,,0,/p/e/peinture-en-aerosol-belton-premium-400-ml-126-bleu-lagune-molotow-ref-mo327074_0.jpg,2,1533,,,,,,,,0,MO327074,0,0,,,1,,no_selection,/p/e/peinture-en-aerosol-belton-premium-400-ml-126-bleu-lagune-molotow-ref-mo327074_0.jpg,,/p/e/peinture-en-aerosol-belton-premium-400-ml-126-bleu-lagune-molotow-ref-mo327074_0.jpg,,,,,,,,,,,,,,0,,,,0,0,,default,1,,0,,,,,,,0,,/p/e/peinture-en-aerosol-belton-premium-400-ml-126-bleu-lagune-molotow-ref-mo327074_0.jpg,,
8447,1140638169,simple,23,"2024-08-21 08:34:53","2026-01-21 14:28:10","2,3,11,14,770,868,873,1794,2259,2260,2261,2374",Categories_exported_separately,9997.0000,1,1,1100.000000,,peinture-en-aerosol-belton-premium-400-ml-127-marine-martha-molotow-ref-mo327155,"PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 127 MARINE MARTHA ""MOLOTOW"" REF: MO327155",2,4,"PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 127 MARINE MARTHA ""MOLOTOW"" REF: MO327155",,"La bombe de peinture tout support par excellence, Idéale pour le graffiti, le maquettisme, la peinture sur carrosserie, la décoration murale et tous vos projets DIY. Applicable en spray sur de très nombreux types de surfaces (métal, plastique, bois, pierre, verre, toile, etc.), tout en assurant un séchage rapide ce qui permet d’ajouter des couches successives sans attendre longtemps. Utilisable en toutes saisons, en intérieur comme en extérieur. 
Les couleurs Premium sont obtenues grâce à un procédé de quadruple pigmentation, qui leur confère une vibrance, une profondeur, et une opacité exceptionnelle (couleurs très opaques). La finesse de sa laque est particulièrement appréciée pour la peinture sur carrosserie garantissant un résultat de qualité professionnelle. Cette peinture, à la fois fine et couvrante, offre une bonne résistance aux UV et aux intempéries. Dotées de valves de précision de la dernière technologie de pulvérisation permettant un contrôle précis du débit de peinture avec un minimum d'émanations de poussières et un risque de coulures limité. Finition velour mat. 
La bombe Belton Premium est définitivement un choix incontournable pour les artistes exigeants et soucieux de la qualité. ","Peinture développée pour les activités artistiques et créatives.",1100.000000,,,,,480.000000,,,,,/p/e/peinture-en-aerosol-belton-premium-400-ml-127-marine-martha-molotow-ref-mo327155_0.jpg,/p/e/peinture-en-aerosol-belton-premium-400-ml-127-marine-martha-molotow-ref-mo327155_0.jpg,/p/e/peinture-en-aerosol-belton-premium-400-ml-127-marine-martha-molotow-ref-mo327155_0.jpg,,,,1588,,,,2,,4,,,,,,,container2,,,,,,,,DE,1,,,peinture-en-aerosol-belton-premium-400-ml-127-marine-martha-molotow-ref-mo327155,,,0,,,,,,,,,,0,/p/e/peinture-en-aerosol-belton-premium-400-ml-127-marine-martha-molotow-ref-mo327155_0.jpg,2,1533,,,,,,,,0,MO327155,0,0,,,1,,no_selection,/p/e/peinture-en-aerosol-belton-premium-400-ml-127-marine-martha-molotow-ref-mo327155_0.jpg,,/p/e/peinture-en-aerosol-belton-premium-400-ml-127-marine-martha-molotow-ref-mo327155_0.jpg,,,,,,,,,,,,,,0,,,,0,0,,default,1,,0,,,,,,,0,,/p/e/peinture-en-aerosol-belton-premium-400-ml-127-marine-martha-molotow-ref-mo327155_0.jpg,,
8448,1140638170,simple,23,"2024-08-21 08:34:53","2026-01-21 14:28:10","2,3,11,14,770,868,873,1794,2259,2260,2261,2374",Categories_exported_separately,9999.0000,1,1,1100.000000,,peinture-en-aerosol-belton-premium-400-ml-128-turquoise-fonce-molotow-ref-mo327156,"PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 128 TURQUOISE FONCÉ ""MOLOTOW"" REF: MO327156",2,4,"PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 128 TURQUOISE FONCÉ ""MOLOTOW"" REF: MO327156",,"La bombe de peinture tout support par excellence, Idéale pour le graffiti, le maquettisme, la peinture sur carrosserie, la décoration murale et tous vos projets DIY. Applicable en spray sur de très nombreux types de surfaces (métal, plastique, bois, pierre, verre, toile, etc.), tout en assurant un séchage rapide ce qui permet d’ajouter des couches successives sans attendre longtemps. Utilisable en toutes saisons, en intérieur comme en extérieur. 
Les couleurs Premium sont obtenues grâce à un procédé de quadruple pigmentation, qui leur confère une vibrance, une profondeur, et une opacité exceptionnelle (couleurs très opaques). La finesse de sa laque est particulièrement appréciée pour la peinture sur carrosserie garantissant un résultat de qualité professionnelle. Cette peinture, à la fois fine et couvrante, offre une bonne résistance aux UV et aux intempéries. Dotées de valves de précision de la dernière technologie de pulvérisation permettant un contrôle précis du débit de peinture avec un minimum d'émanations de poussières et un risque de coulures limité. Finition velour mat. 
La bombe Belton Premium est définitivement un choix incontournable pour les artistes exigeants et soucieux de la qualité. ","Peinture développée pour les activités artistiques et créatives.",1100.000000,,,,,480.000000,,,,,/p/e/peinture-en-aerosol-belton-premium-400-ml-127-marine-martha-molotow-ref-mo327155_0_1.jpg,/p/e/peinture-en-aerosol-belton-premium-400-ml-127-marine-martha-molotow-ref-mo327155_0_1.jpg,/p/e/peinture-en-aerosol-belton-premium-400-ml-127-marine-martha-molotow-ref-mo327155_0_1.jpg,,,,1589,,,,2,,4,,,,,,,container2,,,,,,,,DE,1,,,peinture-en-aerosol-belton-premium-400-ml-128-turquoise-fonce-molotow-ref-mo327156,,,0,,,,,,,,,,0,/p/e/peinture-en-aerosol-belton-premium-400-ml-127-marine-martha-molotow-ref-mo327155_0_1.jpg,2,1533,,,,,,,,0,MO327156,0,0,,,1,,no_selection,/p/e/peinture-en-aerosol-belton-premium-400-ml-127-marine-martha-molotow-ref-mo327155_0_1.jpg,,/p/e/peinture-en-aerosol-belton-premium-400-ml-127-marine-martha-molotow-ref-mo327155_0_1.jpg,,,,,,,,,,,,,,0,,,,0,0,,default,1,,0,,,,,,,0,,/p/e/peinture-en-aerosol-belton-premium-400-ml-127-marine-martha-molotow-ref-mo327155_0_1.jpg,,
8449,1140638171,simple,23,"2024-08-21 08:34:53","2026-01-21 14:28:10","2,3,11,14,770,868,873,1794,2259,2260,2261,2374",Categories_exported_separately,9990.0000,1,1,1100.000000,,peinture-en-aerosol-belton-premium-400-ml-137-calypso-clair-molotow-ref-mo327068,"PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 137 CALYPSO CLAIR ""MOLOTOW"" REF: MO327068",2,4,"PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 137 CALYPSO CLAIR ""MOLOTOW"" REF: MO327068",,"La bombe de peinture tout support par excellence, Idéale pour le graffiti, le maquettisme, la peinture sur carrosserie, la décoration murale et tous vos projets DIY. Applicable en spray sur de très nombreux types de surfaces (métal, plastique, bois, pierre, verre, toile, etc.), tout en assurant un séchage rapide ce qui permet d’ajouter des couches successives sans attendre longtemps. Utilisable en toutes saisons, en intérieur comme en extérieur. 
Les couleurs Premium sont obtenues grâce à un procédé de quadruple pigmentation, qui leur confère une vibrance, une profondeur, et une opacité exceptionnelle (couleurs très opaques). La finesse de sa laque est particulièrement appréciée pour la peinture sur carrosserie garantissant un résultat de qualité professionnelle. Cette peinture, à la fois fine et couvrante, offre une bonne résistance aux UV et aux intempéries. Dotées de valves de précision de la dernière technologie de pulvérisation permettant un contrôle précis du débit de peinture avec un minimum d'émanations de poussières et un risque de coulures limité. Finition velour mat. 
La bombe Belton Premium est définitivement un choix incontournable pour les artistes exigeants et soucieux de la qualité. ","Peinture développée pour les activités artistiques et créatives.",1100.000000,,,,,480.000000,,,,,/p/e/peinture-en-aerosol-belton-premium-400-ml-137-calypso-clair-molotow-ref-mo327068_0.jpg,/p/e/peinture-en-aerosol-belton-premium-400-ml-137-calypso-clair-molotow-ref-mo327068_0.jpg,/p/e/peinture-en-aerosol-belton-premium-400-ml-137-calypso-clair-molotow-ref-mo327068_0.jpg,,,,1590,,,,2,,4,,,,,,,container2,,,,,,,,DE,1,,,peinture-en-aerosol-belton-premium-400-ml-137-calypso-clair-molotow-ref-mo327068,,,0,,,,,,,,,,0,/p/e/peinture-en-aerosol-belton-premium-400-ml-137-calypso-clair-molotow-ref-mo327068_0.jpg,2,1533,,,,,,,,0,MO327068,0,0,,,1,,no_selection,/p/e/peinture-en-aerosol-belton-premium-400-ml-137-calypso-clair-molotow-ref-mo327068_0.jpg,,/p/e/peinture-en-aerosol-belton-premium-400-ml-137-calypso-clair-molotow-ref-mo327068_0.jpg,,,,,,,,,,,,,,0,,,,0,0,,default,1,,0,,,,,,,0,,/p/e/peinture-en-aerosol-belton-premium-400-ml-137-calypso-clair-molotow-ref-mo327068_0.jpg,,
8450,1140638172,simple,23,"2024-08-21 08:34:53","2026-01-21 14:28:10","2,3,11,14,770,868,873,1794,2259,2260,2261,2374",Categories_exported_separately,9988.0000,1,1,1100.000000,,peinture-en-aerosol-belton-premium-400-ml-138-calypso-moyen-molotow-ref-mo327069,"PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 138 CALYPSO MOYEN ""MOLOTOW"" REF: MO327069",2,4,"PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 138 CALYPSO MOYEN ""MOLOTOW"" REF: MO327069",,"La bombe de peinture tout support par excellence, Idéale pour le graffiti, le maquettisme, la peinture sur carrosserie, la décoration murale et tous vos projets DIY. Applicable en spray sur de très nombreux types de surfaces (métal, plastique, bois, pierre, verre, toile, etc.), tout en assurant un séchage rapide ce qui permet d’ajouter des couches successives sans attendre longtemps. Utilisable en toutes saisons, en intérieur comme en extérieur. 
Les couleurs Premium sont obtenues grâce à un procédé de quadruple pigmentation, qui leur confère une vibrance, une profondeur, et une opacité exceptionnelle (couleurs très opaques). La finesse de sa laque est particulièrement appréciée pour la peinture sur carrosserie garantissant un résultat de qualité professionnelle. Cette peinture, à la fois fine et couvrante, offre une bonne résistance aux UV et aux intempéries. Dotées de valves de précision de la dernière technologie de pulvérisation permettant un contrôle précis du débit de peinture avec un minimum d'émanations de poussières et un risque de coulures limité. Finition velour mat. 
La bombe Belton Premium est définitivement un choix incontournable pour les artistes exigeants et soucieux de la qualité. ","Peinture développée pour les activités artistiques et créatives.",1100.000000,,,,,480.000000,,,,,/m/o/mo327069_463203_premium-400ml-138-calypso-mittel_1.jpg,/m/o/mo327069_463203_premium-400ml-138-calypso-mittel_1.jpg,/m/o/mo327069_463203_premium-400ml-138-calypso-mittel_1.jpg,,,,1591,,,,2,,4,,,,,,,container2,,,,,,,,DE,1,,,peinture-en-aerosol-belton-premium-400-ml-138-calypso-moyen-molotow-ref-mo327069,,,0,,,,,,,,,,0,/m/o/mo327069_463203_premium-400ml-138-calypso-mittel_1.jpg,2,1533,,,,,,,,0,MO327069,0,0,,,1,,/m/o/mo327069_463203_premium-400ml-138-calypso-mittel_1.jpg,/m/o/mo327069_463203_premium-400ml-138-calypso-mittel_1.jpg,,/m/o/mo327069_463203_premium-400ml-138-calypso-mittel_1.jpg,,,,,,,,,,,,,,0,,,,0,0,,default,1,,0,,,,,,,0,,/m/o/mo327069_463203_premium-400ml-138-calypso-mittel_1.jpg,,
8451,1140638173,simple,23,"2024-08-21 08:34:53","2026-01-21 14:28:10","2,3,11,14,770,868,873,1794,2259,2260,2261,2374",Categories_exported_separately,9999.0000,1,1,1100.000000,,peinture-en-aerosol-belton-premium-400-ml-139-calypso-fonce-molotow-ref-mo327070,"PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 139 CALYPSO FONCÉ ""MOLOTOW"" REF: MO327070",2,4,"PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 139 CALYPSO FONCÉ ""MOLOTOW"" REF: MO327070",,"La bombe de peinture tout support par excellence, Idéale pour le graffiti, le maquettisme, la peinture sur carrosserie, la décoration murale et tous vos projets DIY. Applicable en spray sur de très nombreux types de surfaces (métal, plastique, bois, pierre, verre, toile, etc.), tout en assurant un séchage rapide ce qui permet d’ajouter des couches successives sans attendre longtemps. Utilisable en toutes saisons, en intérieur comme en extérieur. 
Les couleurs Premium sont obtenues grâce à un procédé de quadruple pigmentation, qui leur confère une vibrance, une profondeur, et une opacité exceptionnelle (couleurs très opaques). La finesse de sa laque est particulièrement appréciée pour la peinture sur carrosserie garantissant un résultat de qualité professionnelle. Cette peinture, à la fois fine et couvrante, offre une bonne résistance aux UV et aux intempéries. Dotées de valves de précision de la dernière technologie de pulvérisation permettant un contrôle précis du débit de peinture avec un minimum d'émanations de poussières et un risque de coulures limité. Finition velour mat. 
La bombe Belton Premium est définitivement un choix incontournable pour les artistes exigeants et soucieux de la qualité. ","Peinture développée pour les activités artistiques et créatives.",1100.000000,,,,,480.000000,,,,,/p/e/peinture-en-aerosol-belton-premium-400-ml-139-calypso-fonc_-molotow-ref-mo327070_0.jpg,/p/e/peinture-en-aerosol-belton-premium-400-ml-139-calypso-fonc_-molotow-ref-mo327070_0.jpg,/p/e/peinture-en-aerosol-belton-premium-400-ml-139-calypso-fonc_-molotow-ref-mo327070_0.jpg,,,,1592,,,,2,,4,,,,,,,container2,,,,,,,,DE,1,,,peinture-en-aerosol-belton-premium-400-ml-139-calypso-fonce-molotow-ref-mo327070,,,0,,,,,,,,,,0,/p/e/peinture-en-aerosol-belton-premium-400-ml-139-calypso-fonc_-molotow-ref-mo327070_0.jpg,2,1533,,,,,,,,0,MO327070,0,0,,,1,,no_selection,/p/e/peinture-en-aerosol-belton-premium-400-ml-139-calypso-fonc_-molotow-ref-mo327070_0.jpg,,/p/e/peinture-en-aerosol-belton-premium-400-ml-139-calypso-fonc_-molotow-ref-mo327070_0.jpg,,,,,,,,,,,,,,0,,,,0,0,,default,1,,0,,,,,,,0,,/p/e/peinture-en-aerosol-belton-premium-400-ml-139-calypso-fonc_-molotow-ref-mo327070_0.jpg,,
