"Unable to save new amount. Error: %1","Unable to save new amount. Error: %1"
"Unable to save new quotePasswords. Error: %1","Unable to save new quotePasswords. Error: %1"
"Unable to save quotePasswords with ID %1. Error: %2","Unable to save quotePasswords with ID %1. Error: %2"
"Unagle to delete image. Error: %1","Unagle to delete image. Error: %1"
Unavailable,Indisponible
Undefined,Undefined
Understanding,Compréhension
Undo,Annuler
Uninstall,Désinstaller
Unit,Unité
United,Uni
"Unsaved changes will be discarded.","Unsaved changes will be discarded."
"Unused Gift Codes","Unused Gift Codes"
"Up to 30% faster checkout page load time and up to twice smaller bandwidth consumption due to reduced resources size.","Up to 30% faster checkout page load time and up to twice smaller bandwidth consumption due to reduced resources size."
Update,"Mettre à Jour"
"Update Shopping Cart","Mettre à Jour le Panier"
Updated,"Mis à jour"
Upgrade,"Mettre à niveau"
Upgraded,"Mis à niveau"
Upload,Télécharger
"Upload your own design","Upload your own design"
Usage,Usage
"Use Config Settings","Use Config Settings"
"Use Gift Card","Utiliser une Carte Cadeau"
"Use a Gift Card on Multiple Websites","Use a Gift Card on Multiple Websites"
"Use a Gift Card to Pay for Shipping","Use a Gift Card to Pay for Shipping"
"Use a Gift Card to Pay for Tax","Use a Gift Card to Pay for Tax"
Used,Utilisé
User,Utilisateur
Utilized,Utilisé
Valid,Valide
"Valid Till","Valid Till"
"Valid range: 1-4","Valid range: 1-4"
Value,Valeur
Variable,Variable
Variety,Variété
"Verify Gift Card","Vérifier la Carte Cadeau"
Version,Version
"Very Strong","Très Fort"
Video,Vidéo
View,Voir
"View Cart","Voir le Panier"
"View Details","View Details"
"View On Checkout","View On Checkout"
Viewed,Vu
Viewing,Visualisation
Virtual,Virtual
Volume,Volume
"Want to send a physical gift card or prefer to keep things digital?","Want to send a physical gift card or prefer to keep things digital?"
Watched,Regardé
Watching,Regarder
We,We
"We can't find the quote item.","We can't find the quote item."
"We kindly pay your attention that the configuration on the Store View scope has its nuances. Changes of the fields' status made for a specific Store View will be reflected on the storefront for this Store View only. However, it won’t change the status of the updated fields in the Magento configuration (Stores > Configuration > Customers > Customer Configuration) for Website and Global scopes.","We kindly pay your attention that the configuration on the Store View scope has its nuances. Changes of the fields' status made for a specific Store View will be reflected on the storefront for this Store View only. However, it won’t change the status of the updated fields in the Magento configuration (Stores > Configuration > Customers > Customer Configuration) for Website and Global scopes."
"We recommend generating less than 10.000 codes per time to avoid extra load to the server.","We recommend generating less than 10.000 codes per time to avoid extra load to the server."
"We'll email you an order confirmation with details and tracking info.","We'll email you an order confirmation with details and tracking info."
Weak,Faible
Website,Website
Wed,Wed
Wednesday,Wednesday
Weight,Poids
"What's this?","Qu'est-ce que c'est?"
"When disabling City, Country, State/Province, Zip/Postal Code, please keep in mind that shopping cart will also be affected since those attributes are used in estimations and calculations.","When disabling City, Country, State/Province, Zip/Postal Code, please keep in mind that shopping cart will also be affected since those attributes are used in estimations and calculations."
"When disabling certain fields by adjusting corresponding settings in the Gift Card Extension Configuration, do not forget to update your templates for gift card related emails. Otherwise, those unnecessary variables will be included in the body of the sent message and it may cause inconvenience.","When disabling certain fields by adjusting corresponding settings in the Gift Card Extension Configuration, do not forget to update your templates for gift card related emails. Otherwise, those unnecessary variables will be included in the body of the sent message and it may cause inconvenience."
"When set to 0 (zero), certificate will have unlimited lifetime.","When set to 0 (zero), certificate will have unlimited lifetime."
"When set to 0 (zero), the notification is sent once the certificate expires.","When set to 0 (zero), the notification is sent once the certificate expires."
"While Placing an Order, Optional","While Placing an Order, Optional"
"While Placing an Order, Required","While Placing an Order, Required"
"Whole Order","Whole Order"
Width,Largeur
"Width (px)","Width (px)"
Window,Fenêtre
Wk,Wk
Work,Travail
Worked,Travaillé
"Wrong Gift Card Code.","Wrong Gift Card Code."
"Wrong Gift Card code.","Wrong Gift Card code."
"Wrong file extension. Please use only .csv files.","Wrong file extension. Please use only .csv files."
"Wrong gift card code","Wrong gift card code"
XXX,XXX
Yes,Oui
Yesterday,Hier
"You already have an account with us. Sign in or continue as guest.","You already have an account with us. Sign in or continue as guest."
"You can create an account after checkout.","You can create an account after checkout."
"You can set Terms and Conditions <a target='_blank' href='%1'>here</a>.","You can set Terms and Conditions <a target='_blank' href='%1'>here</a>."
"You can't apply more than %1 gift card code.","You can't apply more than %1 gift card code."
"You can't send email for inactive account.","You can't send email for inactive account."
"You can't send sms for inactive account.","You can't send sms for inactive account."
"You have been bought a %balance","You have been bought a %balance"
"You have no active Gift Card Codes added to your customer account.","You have no active Gift Card Codes added to your customer account."
"You have no items in your shopping cart.","Votre panier est vide."
"You must create an account during checkout.","You must create an account during checkout."
"You purchased a %balance","You purchased a %balance"
"You saved %1 with gift cards","Vous avez économisé %1 avec vos cartes cadeaux"
"Your Email","Your Email"
"Your Gift Card %gift_code balance has been updated.","Your Gift Card %gift_code balance has been updated."
"Your Image","Your Image"
"Your Name","Your Name"
"Your current balance is: <b>%balance</b>.","Your current balance is: <b>%balance</b>."
"Your gift card %gift_code","Your gift card %gift_code"
"Your message:","Your message:"
"Your order # is:","Your order # is:"
"Your order number is:","Your order number is:"
"Your session has expired","Your session has expired"
"Zip/Postal Code","Code Postal"
[edit],[edit]
"at %store_name","at %store_name"
"back to the quote","back to the quote"
"characters remaining","characters remaining"
"e-Gift Card","e-Gift Card"
"expires in %expiry_days day(s).","expires in %expiry_days day(s)."
extension.,extension.
"gift card for %customer_name","gift card for %customer_name"
"gift card for %recipient_name","gift card for %recipient_name"
"gift card for you at %store_name","gift card for you at %store_name"
here,here
label,label
optional,optional
or,or
"per 1 Item","per 1 Item"
unlimited,unlimited
"{L} - letter, {D} - digit<br/>
                        e.g. PROMO_{L}{L}{D}{D}{D} results in PROMO_DF627<br/>
                        If you're using barcode generation for gift card images, recommended maximum code length is 15 symbols. Otherwise, the optimal length is 20 symbols.","{L} - letter, {D} - digit<br/>
                        e.g. PROMO_{L}{L}{D}{D}{D} results in PROMO_DF627<br/>
                        If you're using barcode generation for gift card images, recommended maximum code length is 15 symbols. Otherwise, the optimal length is 20 symbols."
"{L} - letter, {D} - digit<br/>
                        e.g. PROMO_{L}{L}{D}{D}{D} results in PROMO_DF627<br/>
                        Recommended code length is 20 symbols","{L} - letter, {D} - digit<br/>
                        e.g. PROMO_{L}{L}{D}{D}{D} results in PROMO_DF627<br/>
                        Recommended code length is 20 symbols"
"Apply Gift Card Code","Appliquer le code carte cadeau"
"Enter gift card code","Entrez le code carte cadeau"
"Remove Gift Card","Retirer la carte cadeau"
"Gift Card applied successfully","Carte cadeau appliquée avec succès"
"Invalid gift card code","Code carte cadeau invalide"
"Gift Card discount","Réduction carte cadeau"
"Items in Cart","Articles dans le panier"
"Select a shipping method","Sélectionnez un mode de livraison"
"Continue to Payment","Continuer vers le paiement"
"Review & Payments","Révision et paiement"
"Order Total","Total de la commande"
"Choose a Store","Choisir un magasin"
"Yalidine Pickup","Retrait Yalidine"
"Curbside Pickup Available","Retrait en bordure de rue disponible"
"Store Pickup","Retrait en magasin"
"Click and Collect","Cliquer et retirer"
"Pickup Location","Lieu de retrait"
"Or","Ou"
"This is a required field.","Ce champ est obligatoire."
"Please enter a valid email address.","Veuillez entrer une adresse e-mail valide."
"Please enter a valid phone number.","Veuillez entrer un numéro de téléphone valide."
"Please select a wilaya","Veuillez sélectionner une wilaya"
"Please select a commune","Veuillez sélectionner une commune"
"Pay when you receive your order","Payez à la réception de votre commande"
"Your order total is zero","Le total de votre commande est zéro"
"Gift Card","Carte Cadeau"
"Gift Card Code","Code Carte Cadeau"
"Apply Gift Card Code","Appliquer le Code Carte Cadeau"
"Check Gift Card Balance","Vérifier le Solde de la Carte Cadeau"
"Check Balance","Vérifier le Solde"
"Gift Card Balance","Solde de la Carte Cadeau"
"Enter Gift Card Code","Entrez le Code de la Carte Cadeau"
"Enter your gift card code","Entrez votre code de carte cadeau"
"Remove Gift Card","Retirer la Carte Cadeau"
"Gift Card removed","Carte Cadeau retirée"
"Gift Card applied","Carte Cadeau appliquée"
"Invalid Gift Card Code","Code de Carte Cadeau invalide"
"This Gift Card is already applied","Cette Carte Cadeau est déjà appliquée"
"Gift Card amount","Montant de la Carte Cadeau"
"Remaining balance","Solde restant"
"Gift Cards Applied","Cartes Cadeaux Appliquées"
"You have no gift cards to redeem","Vous n'avez aucune carte cadeau à utiliser"
"Gift Card successfully applied to your order","Carte Cadeau appliquée avec succès à votre commande"
"Gift Message","Message Cadeau"
"Add Gift Message","Ajouter un Message Cadeau"
"Gift Wrap","Emballage Cadeau"
"Add Gift Wrap","Ajouter un Emballage Cadeau"
"Gift Wrap Options","Options d'Emballage Cadeau"
"Gift options","Options Cadeau"
"Gift Options for the Entire Order","Options Cadeau pour la Commande Entière"
"Gift Options for Individual Items","Options Cadeau pour les Articles Individuels"
"Gift Card","Carte Cadeau"
"Gift Card Code","Code Carte Cadeau"
"Apply Gift Card Code","Appliquer le Code Carte Cadeau"
"Check Gift Card Balance","Vérifier le Solde de la Carte Cadeau"
"Check Balance","Vérifier le Solde"
"Gift Card Balance","Solde de la Carte Cadeau"
"Enter Gift Card Code","Entrez le Code de la Carte Cadeau"
"Enter your gift card code","Entrez votre code de carte cadeau"
"Remove Gift Card","Retirer la Carte Cadeau"
"Gift Card removed","Carte Cadeau retirée"
"Gift Card applied","Carte Cadeau appliquée"
"Invalid Gift Card Code","Code de Carte Cadeau invalide"
"This Gift Card is already applied","Cette Carte Cadeau est déjà appliquée"
"Gift Card amount","Montant de la Carte Cadeau"
"Remaining balance","Solde restant"
"Gift Cards Applied","Cartes Cadeaux Appliquées"
"You have no gift cards to redeem","Vous n'avez aucune carte cadeau à utiliser"
"Gift Card successfully applied to your order","Carte Cadeau appliquée avec succès à votre commande"
"Gift Message","Message Cadeau"
"Add Gift Message","Ajouter un Message Cadeau"
"Gift Wrap","Emballage Cadeau"
"Add Gift Wrap","Ajouter un Emballage Cadeau"
"Gift Wrap Options","Options d'Emballage Cadeau"
"Gift options","Options Cadeau"
"Gift Options for the Entire Order","Options Cadeau pour la Commande Entière"
"Gift Options for Individual Items","Options Cadeau pour les Articles Individuels"
"Gift Card","Carte Cadeau"
"Gift Card Code","Code Carte Cadeau"
"Apply Gift Card Code","Appliquer le Code Carte Cadeau"
"Check Gift Card Balance","Vérifier le Solde de la Carte Cadeau"
"Check Balance","Vérifier le Solde"
"Gift Card Balance","Solde de la Carte Cadeau"
"Enter Gift Card Code","Entrez le Code de la Carte Cadeau"
"Enter your gift card code","Entrez votre code de carte cadeau"
"Remove Gift Card","Retirer la Carte Cadeau"
"Gift Card removed","Carte Cadeau retirée"
"Gift Card applied","Carte Cadeau appliquée"
"Invalid Gift Card Code","Code de Carte Cadeau invalide"
"This Gift Card is already applied","Cette Carte Cadeau est déjà appliquée"
"Gift Card amount","Montant de la Carte Cadeau"
"Remaining balance","Solde restant"
"Gift Cards Applied","Cartes Cadeaux Appliquées"
"You have no gift cards to redeem","Vous n'avez aucune carte cadeau à utiliser"
"Gift Card successfully applied to your order","Carte Cadeau appliquée avec succès à votre commande"
"Gift Message","Message Cadeau"
"Add Gift Message","Ajouter un Message Cadeau"
"Gift Wrap","Emballage Cadeau"
"Add Gift Wrap","Ajouter un Emballage Cadeau"
"Gift Wrap Options","Options d'Emballage Cadeau"
"Gift options","Options Cadeau"
"Gift Options for the Entire Order","Options Cadeau pour la Commande Entière"
"Gift Options for Individual Items","Options Cadeau pour les Articles Individuels"
